Sample	Chromosome	Start.bp	End.bp	modal_A2f	N.modal_A2modal_A1F	sd.modal_A2modal_A1F	depth.ratio	N.ratio	sd.ratio	CNt	modal_A1	modal_A2	LPP	LOH	length
NET-006-T_2	chr1	17405809	120537142	0.433499400113654	2734	0.0770546584632808	0.999052172740319	90804	0.302522530987251	2	1	1	-6.77682347374624	0	103131333
NET-006-T_2	chr1	120538947	121484159	0.266742081518591	23	0.12446813329336	0.952399627156224	289	0.370577836215492	2	1	1	-7.4721923391961	0	945212
NET-006-T_2	chr1	121484471	121485416	0.429764909921143	18	0.0516506932929952	1.62344897033672	38	0.507369977177513	4	2	2	-6.79748251138027	0	945
NET-006-T_2	chr1	142538428	142619060	0.257604966140233	9	0.113307962846591	0.54343428701537	21	0.271441978365631	4	3	1	-7.61909754446071	0	80632
NET-006-T_2	chr1	142620828	144851470	0.300160149565627	76	0.133886794286108	1.09847446441863	284	0.605516463003359	3	2	1	-7.06105314405458	0	2230642
NET-006-T_2	chr1	144851484	144930940	0.433426686930842	60	0.0571202987656179	1.01912990073419	446	0.355924520936985	2	1	1	-6.81075558282344	0	79456
NET-006-T_2	chr1	144931087	145369854	0.311489993531118	77	0.0875922343677286	1.10809078841033	579	0.414102159622435	3	2	1	-6.91573906682	0	438767
NET-006-T_2	chr1	145441620	147806677	0.428486885523755	63	0.0807339634990329	0.976765301162572	2341	0.287950512381629	2	1	1	-6.76517762588138	0	2365057
NET-006-T_2	chr1	148010726	149602464	0.320826907387316	35	0.108628129820205	1.03275695100757	337	0.514704572941696	2	1	1	-7.13832963526281	0	1591738
NET-006-T_2	chr1	149651308	242162525	0.435999789915468	2762	0.0780634665384178	0.993426704135324	90945	0.307266747797046	2	1	1	-6.81123775214552	0	92511217
NET-006-T_2	chr1	242220205	245247150	0.342960446134678	32	0.177000227811043	0.994629208582382	1448	0.31768984235803	2	1	1	-6.8254156843996	0	3026945
NET-006-T_2	chr1	245247180	249208772	0.420761899058444	194	0.0812085896001058	0.987477169377202	3488	0.329050793951104	2	1	1	-6.74234515901013	0	3961592
NET-006-T_2	chr2	38938	92032293	0.432502949076349	1903	0.0754393013946203	1.00527491038672	56216	0.302299947682474	2	1	1	-6.79054810884582	0	91993355
NET-006-T_2	chr2	92032326	92325266	0.307285118332736	140	0.1234392336284	1.24392063586694	289	0.685011190316132	3	2	1	-6.78991822470783	0	292940
NET-006-T_2	chr2	95528005	96617111	0.332128431896419	73	0.104845929581323	0.981081850359073	1069	0.332371241961849	2	1	1	-7.07051985163198	0	1089106
NET-006-T_2	chr2	96617113	97817469	0.436331300953912	74	0.0698767784133019	0.989657669658161	2559	0.293604301197411	2	1	1	-6.80148482723702	0	1200356
NET-006-T_2	chr2	97817511	97824008	0.26161079122603	18	0.111082493046555	1.24775165892389	47	0.678167341863915	4	3	1	-6.73467585019725	0	6497
NET-006-T_2	chr2	97827787	132494171	0.430184764868556	755	0.0796035258472508	0.997747938441533	20354	0.301274943223247	2	1	1	-6.76283170526727	0	34666384
NET-006-T_2	chr2	132585449	133029545	0.310661450119744	163	0.102824367560738	1.05807075344068	518	0.530503696955135	3	2	1	-6.88214221365976	0	444096
NET-006-T_2	chr2	133029704	243037218	0.435888738371317	2312	0.0811308541254767	1.00339881113872	77411	0.296019502529716	2	1	1	-6.79009142087313	0	110007514
NET-006-T_2	chr3	239245	24563021	0.444840502491168	521	0.0611588440692288	0.994719061314886	14648	0.308056574835408	2	1	1	-6.89811953051655	0	24323776
NET-006-T_2	chr3	25216243	36534540	0.386544088497116	89	0.0875718455952606	1.27654990884972	4567	0.365356548281098	3	2	1	-7.61134182624266	0	11318297
NET-006-T_2	chr3	36587541	49449638	0.439364415279776	498	0.0725108785996457	0.992775709592103	19696	0.294360047491028	2	1	1	-6.81745633503753	0	12862097
NET-006-T_2	chr3	49457812	49723823	0.298654377978232	14	0.200041863750434	1.04057577228859	672	0.358272820448788	3	2	1	-6.89540645784624	0	266011
NET-006-T_2	chr3	49724808	75648438	0.435505165866685	503	0.0832952732160575	1.00252855525606	19668	0.295548798926546	2	1	1	-6.77860416292839	0	25923630
NET-006-T_2	chr3	75679195	89530956	0.333987957339127	485	0.109962044696112	1.14684031552766	2791	0.465422654040056	2	1	1	-7.67159604305486	0	13851761
NET-006-T_2	chr3	93593119	101085413	0.416304774432395	153	0.0912374810578219	1.01258396817855	4054	0.309524739370613	2	1	1	-6.74126822621755	0	7492294
NET-006-T_2	chr3	101133141	101136340	0.20702084246536	9	0.111817932372227	1.16143905721114	38	0.468108776309564	5	4	1	-6.73916859227439	0	3199
NET-006-T_2	chr3	101136385	197804128	0.432583695059907	2061	0.0808060714899466	1.00414690554637	64310	0.303624801712464	2	1	1	-6.77970797065122	0	96667743
NET-006-T_2	chr4	50876	67919	0.244975122585632	9	0.111738285490894	1.03798173748483	71	0.474720606171189	4	3	1	-6.76575744333455	0	17043
NET-006-T_2	chr4	124375	49063872	0.435631507756883	1033	0.0711372205529548	1.01003310633611	27235	0.306386507271812	2	1	1	-6.8254746269134	0	48939497
NET-006-T_2	chr4	49094125	49637615	0.294172282020123	82	0.122970844168475	1.08138696323412	228	0.696681660583157	3	2	1	-6.88108888321515	0	543490
NET-006-T_2	chr4	52731397	189067987	0.430266000586447	1814	0.0876185391275958	1.004959556132	62039	0.302403462616417	2	1	1	-6.77872176856557	0	136336590
NET-006-T_2	chr4	189192028	191044226	0.346995124184696	73	0.11075473747044	1.0670564059653	377	0.593388530600014	2	1	1	-6.95067402178394	0	1852198
NET-006-T_2	chr5	140788	44809162	0.427490504617989	784	0.0839622075920922	1.01175123964843	20190	0.319308395904361	2	1	1	-6.78712485007913	0	44668374
NET-006-T_2	chr5	49693458	80640883	0.431428115596856	577	0.0826193583213984	1.00342172506302	18030	0.291585987686767	2	1	1	-6.76607974429927	0	30947425
NET-006-T_2	chr5	80713096	82649467	0.0761168556493072	26	0.0442858720309137	0.569236209658572	587	0.198184578623894	1	1	0	-6.83710431838294	1	1936371
NET-006-T_2	chr5	82786194	86564995	0.432973441785272	21	0.0557827418267898	0.971086722312755	771	0.264981768356375	2	1	1	-6.83852270668954	0	3778801
NET-006-T_2	chr5	87968953	89815024	0.0733598456593051	9	0.0246074740226984	0.58237636587981	585	0.179262470330346	1	1	0	-7.14542398627496	1	1846071
NET-006-T_2	chr5	89816299	96098758	0.0868077822568	76	0.0415660286392879	0.555058524244677	3188	0.181201847130316	1	1	0	-6.74950367589219	1	6282459
NET-006-T_2	chr5	96101944	96497836	0.074598864307128	22	0.0492094428343714	0.560094957796188	904	0.188288115216482	1	1	0	-6.80322465891019	1	395892
NET-006-T_2	chr5	96498783	99922081	0.40089783817635	32	0.109842923039837	1.13416098913959	552	0.396083686400992	2	1	1	-6.94065207270445	0	3423298
NET-006-T_2	chr5	101570491	106714738	0.365686708150471	23	0.135683061878159	0.160641933615727	965	0.164737561996505	0	0	0	-13.5644232325462	1	5144247
NET-006-T_2	chr5	107214510	109760621	0.0770446515349055	28	0.0688310945483186	0.566238391724179	832	0.218764856757361	1	1	0	-6.7854060815189	1	2546111
NET-006-T_2	chr5	110284341	110286513	0.398780993553133	24	0.0706057511924438	0.749165395591295	61	0.345854627693873	5	3	2	-6.75604811216636	0	2172
NET-006-T_2	chr5	110405824	110829078	0.0720168274932913	10	0.0304915288782529	0.567263600289328	604	0.182654378210774	1	1	0	-6.97015302452149	1	423254
NET-006-T_2	chr5	111066697	112164621	0.329567066697088	9	0.179322180570181	0.270697512895239	405	0.244391330038067	1	1	0	-10.7799793964848	1	1097924
NET-006-T_2	chr5	112175023	112353105	0.0807198017459435	25	0.0426836034092718	0.554576804158064	507	0.218538416447369	1	1	0	-6.76952840350288	1	178082
NET-006-T_2	chr5	112355668	113539596	0.0788156753900514	21	0.0283894682014635	0.555988303802307	539	0.220411405732944	1	1	0	-6.84781695227506	1	1183928
NET-006-T_2	chr5	113829121	122950330	0.439917269092951	135	0.0635874999449871	1.02410648136844	3443	0.308034650010967	2	1	1	-6.87313189607017	0	9121209
NET-006-T_2	chr5	123966399	126774201	0.0774341924075672	22	0.107157164989832	0.531384269809521	1044	0.188823953546415	1	1	0	-6.79850123891767	1	2807802
NET-006-T_2	chr5	126796585	175310814	0.440215538674032	1189	0.071913850902817	0.997630442208817	38584	0.303078268060814	2	1	1	-6.8210655542894	0	48514229
NET-006-T_2	chr5	175358218	177612739	0.378704721031767	123	0.0936523363080794	1.28914463706637	4197	0.381483052839385	3	2	1	-6.94782357876991	0	2254521
NET-006-T_2	chr5	177631468	178509702	0.102387728781148	55	0.0870638026042151	0.530472237679637	1217	0.194060703509987	1	1	0	-6.76105094607004	1	878234
NET-006-T_2	chr5	178509703	178579119	0.0905005592072617	11	0.0379877970837047	0.509426907694052	196	0.182320838059123	1	1	0	-6.7406165680964	1	69416
NET-006-T_2	chr5	178951598	180710373	0.440388316257617	148	0.0535869591387752	1.00896656365993	3218	0.300468461351018	2	1	1	-6.8894440075769	0	1758775
NET-006-T_2	chr6	203878	367352	0.332228898401183	15	0.10005488969751	1.1259906709408	145	0.435312630644308	3	2	1	-6.77211782140035	0	163474
NET-006-T_2	chr6	397290	32427871	0.433736856697921	1408	0.0745209645097449	1.00010350059151	28044	0.313271834492019	2	1	1	-6.78023543690021	0	32030581
NET-006-T_2	chr6	32427894	32498033	0.318360149300591	56	0.0848853084132678	1.28274380755494	104	0.685615614138862	3	2	1	-6.78201895588268	0	70139
NET-006-T_2	chr6	32498085	32520831	0.0886205951656648	9	0.0897911156208923	1.45359469207865	15	1.03428628255707	1	1	0	-6.74557307400382	1	22746
NET-006-T_2	chr6	32520915	32552026	0.325730776245939	58	0.107190115265575	1.76697875893633	100	0.748175999118233	6	4	2	-6.74702670938483	0	31111
NET-006-T_2	chr6	32552029	33054091	0.394464241418402	218	0.0850916135447034	1.07025530322735	1297	0.399041280627554	2	1	1	-6.7693257413153	0	502062
NET-006-T_2	chr6	33054268	33054721	0.256775148127653	21	0.0933619173916625	2.10983576917257	29	0.85222984538187	8	6	2	-6.73315111632917	0	453
NET-006-T_2	chr6	33054807	57254927	0.433762961897108	827	0.0766357968623157	1.00003727458453	26535	0.305564952973583	2	1	1	-6.77779361862197	0	24200120
NET-006-T_2	chr6	57254955	58779097	0.341950307448557	104	0.0901762231056071	1.23058019578855	311	0.571903137926529	3	2	1	-6.80738590433263	0	1524142
NET-006-T_2	chr6	62407067	170893364	0.432080725835798	1840	0.0777858082894245	1.00666100001284	55024	0.302599069846932	2	1	1	-6.80101856105347	0	108486297
NET-006-T_2	chr7	286402	6713985	0.431614676391739	306	0.0703677993340255	0.992656972158339	7433	0.309118498711615	2	1	1	-6.77802645254484	0	6427583
NET-006-T_2	chr7	6790900	16298563	0.367219582813333	104	0.0809675428706241	1.29551709394567	2919	0.406871653298748	3	2	1	-7.19723499983558	0	9507663
NET-006-T_2	chr7	16348059	31829213	0.435882545965454	263	0.0707664802441711	1.00861311772881	9898	0.293114670180648	2	1	1	-6.80439606155516	0	15481154
NET-006-T_2	chr7	31830095	32526066	0.229150150448659	9	0.224674455849149	1.01835910956106	169	0.315997888616413	2	2	0	-7.09228094255517	1	695971
NET-006-T_2	chr7	32526181	56049019	0.432006611414069	537	0.0774374017037911	0.993470313854182	13657	0.310259624575808	2	1	1	-6.77618251683447	0	23522838
NET-006-T_2	chr7	56087219	57885981	0.307007657843423	71	0.121271660721559	1.28241435493489	1038	0.444742549300486	3	2	1	-6.86483224339119	0	1798762
NET-006-T_2	chr7	61969121	64661057	0.315702845169366	27	0.113248095145707	1.22489593108254	1501	0.390599607700603	3	2	1	-7.05325624102985	0	2691936
NET-006-T_2	chr7	64661070	100549321	0.429958113710788	498	0.084347306380837	0.992548087534356	24440	0.28593590510089	2	1	1	-6.77259203722141	0	35888251
NET-006-T_2	chr7	100549573	100635679	0.310263819033622	179	0.0930931883849908	1.37379825019932	392	0.566050361582976	3	2	1	-6.80405454266868	0	86106
NET-006-T_2	chr7	100638856	141957653	0.432014973103763	677	0.0820971474231977	0.993168438665832	28370	0.291638977567625	2	1	1	-6.77954665747728	0	41318797
NET-006-T_2	chr7	142008403	142168302	0.222132173815927	28	0.11142152670717	1.06877649943518	243	0.518008088308577	4	3	1	-6.93012413139469	0	159899
NET-006-T_2	chr7	142168362	142498837	0.339598489970501	106	0.104553771357715	1.23940164845429	515	0.626443255869073	3	2	1	-6.74587141351407	0	330475
NET-006-T_2	chr7	142498897	151874580	0.441190015310242	238	0.0750160781262871	0.987045993671935	8894	0.283076972766482	2	1	1	-6.82994993558879	0	9375683
NET-006-T_2	chr7	151944852	152110686	0.322204625641508	14	0.127636761386142	1.01125629725292	141	0.426647418314238	3	2	1	-6.81813833635959	0	165834
NET-006-T_2	chr7	152142227	158827326	0.438028702159744	161	0.0656462439734833	1.00805850794953	3755	0.33686586342921	2	1	1	-6.82296630499872	0	6685099
NET-006-T_2	chr8	183192	42263251	0.433169776953666	1116	0.0773934004604587	1.00013936978846	27378	0.311533198785543	2	1	1	-6.77450581568411	0	42080059
NET-006-T_2	chr8	42317380	43822485	0.373109898483411	37	0.105856615868462	1.00714537580587	1027	0.338838530102071	2	1	1	-6.81641601909489	0	1505105
NET-006-T_2	chr8	47507742	146280802	0.433268492545108	1441	0.0849772502643806	1.00505484549233	48882	0.296467448965283	2	1	1	-6.78489435525332	0	98773060
NET-006-T_2	chr9	116183	33354937	0.440809816947302	417	0.0749637187040052	1.00015793031385	13155	0.298102675524981	2	1	1	-6.81593165384312	0	33238754
NET-006-T_2	chr9	33386167	33799026	0.330331767932303	63	0.102543223311974	1.049303643418	655	0.392125506274826	3	2	1	-6.90526327616096	0	412859
NET-006-T_2	chr9	33933597	38595886	0.433283232956491	204	0.0756482324699225	0.991169877557961	7350	0.320676385897413	2	1	1	-6.77904156839633	0	4662289
NET-006-T_2	chr9	38603131	46912964	0.335738722758597	39	0.113414637027316	1.0385533437018	489	0.421172814841024	2	1	1	-7.03762201936953	0	8309833
NET-006-T_2	chr9	65595104	71002383	0.325014512290244	282	0.102424808135146	1.1864131546995	789	0.61460192001999	3	2	1	-7.07743112033091	0	5407279
NET-006-T_2	chr9	71145379	101370349	0.432627979256519	629	0.0791733386109788	0.995773787305599	18881	0.299289138589246	2	1	1	-6.77423552874392	0	30224970
NET-006-T_2	chr9	101470684	110247833	0.387804334953485	157	0.0664727905221188	1.28980891978472	5043	0.382632119390966	3	2	1	-7.45736810135855	0	8777149
NET-006-T_2	chr9	110596871	141070335	0.432523559155536	1312	0.0771611288003743	0.993525317696229	39518	0.30087417197949	2	1	1	-6.78067717925743	0	30473464
NET-006-T_2	chr10	282935	38119872	0.43604899830319	711	0.0682198938094497	1.00208594863012	19806	0.307619913954045	2	1	1	-6.80323905324989	0	37836937
NET-006-T_2	chr10	38353634	39125637	0.353511805438315	31	0.107552617780312	0.988391391603838	407	0.337518000319708	2	1	1	-6.91030634508667	0	772003
NET-006-T_2	chr10	42356484	42387748	0.223412244984979	21	0.169837443288743	1.13789657500361	65	0.605774739565916	5	4	1	-6.76199383393501	0	31264
NET-006-T_2	chr10	42388298	42705514	0.328727957569024	122	0.128803720395617	1.54538412814563	258	0.750594108660815	3	2	1	-6.74112917352593	0	317216
NET-006-T_2	chr10	42831689	46143958	0.445046960149826	60	0.0579530761871018	0.970404234783148	2339	0.292006201383366	2	1	1	-6.93475630496216	0	3312269
NET-006-T_2	chr10	46952758	47133114	0.306432639294477	33	0.0979297154425901	1.04816384057218	251	0.413561132360384	3	2	1	-6.8786905660343	0	180356
NET-006-T_2	chr10	47133173	127495832	0.431925899544605	1882	0.0803537981995255	0.996929025170858	57466	0.30636353331219	2	1	1	-6.77185496607315	0	80362659
NET-006-T_2	chr10	127522547	127585035	0.26776419860011	10	0.123282692306026	1.07214533859012	156	0.373580774448071	4	3	1	-6.82048832910566	0	62488
NET-006-T_2	chr10	127585090	135438977	0.42882451173569	257	0.0810180704656357	0.998900218953042	5019	0.333003890188031	2	1	1	-6.7566012432891	0	7853887
NET-006-T_2	chr10	135439196	135500879	0.300664900255438	31	0.132192129643882	1.10160372057272	67	0.715473401427445	3	2	1	-6.79763317109655	0	61683
NET-006-T_2	chr11	192974	1016776	0.42397080297436	161	0.0934552015108897	1.01987459555255	3427	0.339493994268713	2	1	1	-6.7433238097541	0	823802
NET-006-T_2	chr11	1016869	1018483	0.324773153477253	52	0.0956282453682864	1.4829097114442	89	0.543192641388702	9	6	3	-6.74399253674414	0	1614
NET-006-T_2	chr11	1026270	1161201	0.412931946335535	52	0.0723124270376289	1.0165993832703	573	0.322026028641423	2	1	1	-6.73324501679349	0	134931
NET-006-T_2	chr11	1212825	1213566	0.313485158678556	32	0.0741454270662642	1.14926873110434	50	0.561275482217757	16	11	5	-6.73792395176928	0	741
NET-006-T_2	chr11	1214045	48328818	0.435204659262038	1583	0.0787764367602063	0.998827551454218	38289	0.308846297153835	2	1	1	-6.78178580438226	0	47114773
NET-006-T_2	chr11	48346280	48388883	0.328213211360487	140	0.0639656233953971	1.55641323371441	229	0.56840112033798	3	2	1	-6.76269574594626	0	42603
NET-006-T_2	chr11	48453678	51591346	0.408581441086154	62	0.106722778516383	1.00062549209839	1104	0.342772738532426	2	1	1	-6.73395222788996	0	3137668
NET-006-T_2	chr11	55059756	56128081	0.431523108330867	45	0.0844059455036411	1.01646678636734	1089	0.266428033630847	2	1	1	-6.76496566558441	0	1068325
NET-006-T_2	chr11	56128772	56143936	0.269455318692341	20	0.113541089246882	1.45307378111803	42	0.641306557322297	4	3	1	-6.73635254794874	0	15164
NET-006-T_2	chr11	56143966	56468416	0.38278927592695	29	0.09905351342667	1.02339575185366	351	0.32471787179602	2	1	1	-6.78842175508221	0	324450
NET-006-T_2	chr11	56468448	56469008	0.242579311094987	19	0.139947358524178	1.59018412507659	32	0.731852265080341	17	13	4	-6.73498974784231	0	560
NET-006-T_2	chr11	56503728	96126361	0.440500521569355	1396	0.0708517875117778	0.997396481501	48235	0.294293833158599	2	1	1	-6.82553968036133	0	39622633
NET-006-T_2	chr11	98435974	128556738	0.309210604983191	889	0.080342963909955	0.713047492166133	27175	0.23492548447733	2	1	1	-15.3982810618965	0	30120764
NET-006-T_2	chr11	128675292	134927578	0.447033997451152	138	0.0435350252530168	1.00433036444237	4131	0.303704717038568	2	1	1	-7.08451362612165	0	6252286
NET-006-T_2	chr12	247900	8075685	0.377609112369972	378	0.0815280494219442	1.27592018504144	11540	0.399217138648712	3	2	1	-7.29006721380122	0	7827785
NET-006-T_2	chr12	8196445	11149390	0.426243758850904	204	0.0744578978815546	1.0042187162173	4527	0.325171462061676	2	1	1	-6.75296161562774	0	2952945
NET-006-T_2	chr12	11174261	11904767	0.290829605483886	57	0.106208851681197	1.11905891705818	461	0.43842033156126	3	2	1	-7.02040535747864	0	730506
NET-006-T_2	chr12	11904770	34182758	0.434527925325658	464	0.0792773659691628	1.00469379179777	14004	0.298266164123237	2	1	1	-6.78125314422315	0	22277988
NET-006-T_2	chr12	38499666	42476613	0.440236925830362	83	0.0721885713427045	0.994592753107519	2514	0.294247529207972	2	1	1	-6.81957816476889	0	3976947
NET-006-T_2	chr12	42477199	42479178	0.234013234333917	14	0.0665818508089318	1.27456692389407	58	0.710133391523597	13	10	3	-6.73896395608943	0	1979
NET-006-T_2	chr12	42503467	58203354	0.437763512230437	845	0.0814820766463706	0.992653295406177	29496	0.302515890478465	2	1	1	-6.79462778161319	0	15699887
NET-006-T_2	chr12	58216868	58240358	0.298328996546734	41	0.114102980872116	1.42095236545265	99	0.697925416378755	7	5	2	-6.75452782674431	0	23490
NET-006-T_2	chr12	58335626	123892186	0.434477524890463	1348	0.0785496322443527	0.999444438058241	49521	0.299776282058554	2	1	1	-6.77871534665486	0	65556560
NET-006-T_2	chr12	123892235	123893499	0.276859264177325	9	0.0419834623525873	1.44477724985256	35	0.684978537356212	11	8	3	-6.7356241219538	0	1264
NET-006-T_2	chr12	123956749	133811705	0.430531198224605	362	0.0827800035418848	1.00366912776184	8336	0.319155955945623	2	1	1	-6.76135799335968	0	9854956
NET-006-T_2	chr13	19042705	25670765	0.405709324496706	220	0.0870756121137809	1.00211345991274	4775	0.330040512927707	2	1	1	-6.73711509664217	0	6628060
NET-006-T_2	chr13	25670873	25739404	0.238882773499987	18	0.070859337787154	1.20186332407714	130	0.461429297252084	4	3	1	-6.84398259396502	0	68531
NET-006-T_2	chr13	25739662	115091399	0.435410694652885	1052	0.0829459774965636	1.0060889282869	34026	0.297250831783041	2	1	1	-6.79974849512889	0	89351737
NET-006-T_2	chr14	19012522	20443472	0.305870464616506	74	0.11049739451563	1.36859478601193	658	0.546516425454155	3	2	1	-6.80739335154967	0	1430950
NET-006-T_2	chr14	20443872	25280256	0.37549422840885	514	0.0763771977930314	1.30607944529399	12452	0.4201859826644	3	2	1	-7.01820306405523	0	4836384
NET-006-T_2	chr14	25280335	106714539	0.433915146587569	1979	0.0818350570182924	1.00798531849967	58686	0.299706646624251	2	1	1	-6.80710433085407	0	81434204
NET-006-T_2	chr14	106733094	107259195	0.35634215210993	133	0.106754917105819	1.045694321351	718	0.467259671111762	3	2	1	-6.89392090996639	0	526101
NET-006-T_2	chr15	20170150	22703581	0.326393999249734	117	0.115332946187439	1.02520930100964	907	0.430882214061706	2	1	1	-7.05693789001035	0	2533431
NET-006-T_2	chr15	22784483	102389685	0.434137495226719	2302	0.0788094463372582	0.995654400130134	73596	0.307869080452574	2	1	1	-6.78642981065436	0	79605202
NET-006-T_2	chr16	81639	6704733	0.376248681349501	640	0.0733721314719765	1.31193782333907	14859	0.397771909047487	3	2	1	-7.09972329184807	0	6623094
NET-006-T_2	chr16	6704827	32077580	0.426766391232304	707	0.0822386750053035	0.997359985616201	23742	0.309883549990855	2	1	1	-6.75151036450619	0	25372753
NET-006-T_2	chr16	32077803	35239687	0.332681628395852	331	0.105479706871751	1.05715132792732	1573	0.484869449389889	2	1	1	-7.08508667325224	0	3161884
NET-006-T_2	chr16	46391441	47632842	0.253856266291107	9	0.210571114933754	1.00747607221333	1166	0.338882979650852	2	1	1	-7.05694533201284	0	1241401
NET-006-T_2	chr16	48130834	55857578	0.431087383764393	121	0.0897929712502622	0.989206124669404	4234	0.294232861629599	2	1	1	-6.76424346538189	0	7726744
NET-006-T_2	chr16	55862605	55880480	0.23827418395573	9	0.0510639577175308	1.5562818165958	31	0.701791265723051	9	7	2	-6.77255607152462	0	17875
NET-006-T_2	chr16	55883618	90161065	0.427850941328206	1364	0.0862575772948591	1.00261545619914	31827	0.319895644983351	2	1	1	-6.75272835051241	0	34277447
NET-006-T_2	chr17	13798	21318629	0.422840911945618	1068	0.0797302179556925	0.993591092790278	31965	0.311850606413662	2	1	1	-6.74804983446151	0	21304831
NET-006-T_2	chr17	21318663	21319908	0.284829512681519	42	0.056240771600716	1.7150711710896	68	0.757106466708295	14	10	4	-6.73852768463078	0	1245
NET-006-T_2	chr17	21319955	22261573	0.334589857114087	114	0.107943617870772	1.08843141294278	500	0.44468007222414	3	2	1	-6.96244953727471	0	941618
NET-006-T_2	chr17	25263880	45197296	0.426694499437699	814	0.0924287429121868	0.990241202583529	32618	0.30521190326794	2	1	1	-6.75897311793486	0	19933416
NET-006-T_2	chr17	45214318	45229240	0.365073654744746	27	0.0748591459869249	1.07713192318612	57	0.353562429570804	3	2	1	-6.79401269419289	0	14922
NET-006-T_2	chr17	45229253	45266632	0.234421098273441	17	0.124570320325037	1.1400380486048	69	0.549018552755959	4	3	1	-6.78457336515267	0	37379
NET-006-T_2	chr17	45299720	81083660	0.436764414790768	1441	0.0785389896053768	0.997450314046581	39647	0.305257382744446	2	1	1	-6.79009787042784	0	35783940
NET-006-T_2	chr18	48365	109408	0.34324361103732	39	0.116307790041302	1.41726640278697	94	0.932241921023539	3	2	1	-6.73308511355031	0	61043
NET-006-T_2	chr18	109507	14752957	0.102034311903311	281	0.0755251319204503	0.534372339377193	8021	0.222575740063129	1	1	0	-6.88908121038151	1	14643450
NET-006-T_2	chr18	14779925	15330346	0.267529392821229	11	0.184431164789074	0.50701769734067	197	0.244306262679574	1	1	0	-7.27283652882466	1	550421
NET-006-T_2	chr18	18512849	18516122	0.163551679018014	11	0.133439329080502	1.06209172326292	21	0.675308991005846	7	6	1	-6.74134451520462	0	3273
NET-006-T_2	chr18	18516158	18520301	0.31037032771088	107	0.132784599180704	1.596715783979	164	0.70584275540758	10	7	3	-6.74002441781416	0	4143
NET-006-T_2	chr18	18529837	77927028	0.0838205511403377	585	0.0624235388987253	0.546526658786864	23818	0.200025081279221	1	1	0	-6.77707064279295	1	59397191
NET-006-T_2	chr19	282617	8841793	0.435639989690386	795	0.0703547022550601	1.00596256918112	17331	0.313999721728365	2	1	1	-6.79770690414549	0	8559176
NET-006-T_2	chr19	8997454	9012858	0.298685085783986	31	0.131188151838479	1.06618657872576	195	0.558572369377397	7	5	2	-6.7710930269026	0	15404
NET-006-T_2	chr19	9014551	22363589	0.437112322971066	993	0.0696201785012064	0.996459859300468	26454	0.298768755124363	2	1	1	-6.80673101927123	0	13349038
NET-006-T_2	chr19	22363610	22497267	0.250706283395862	10	0.196709289166639	1.00566092606105	101	0.370871171355464	3	2	1	-6.93764912124619	0	133657
NET-006-T_2	chr19	22498943	24345092	0.412074838468155	54	0.138617650030831	0.931343469703868	1441	0.274779925493683	2	1	1	-6.80636044941001	0	1846149
NET-006-T_2	chr19	27732058	28329966	0.250843088788154	35	0.14742830190191	1.06450921854667	113	0.666029010047634	4	3	1	-6.99719683105644	0	597908
NET-006-T_2	chr19	29282028	51021057	0.429495475241165	1237	0.0891657937190396	0.996030108608635	37068	0.302815203927838	2	1	1	-6.75636134462955	0	21739029
NET-006-T_2	chr19	51051778	51109992	0.240285519538588	11	0.125055187817219	1.25197534662958	31	0.77393431412533	4	3	1	-6.76350604438986	0	58214
NET-006-T_2	chr19	51111825	55241172	0.434797823217903	535	0.0762687787548882	0.992413380125957	9908	0.320968407083143	2	1	1	-6.78414032893029	0	4129347
NET-006-T_2	chr19	55246904	55377934	0.342413233197772	229	0.104646904231487	1.10348006993102	681	0.670699539522578	3	2	1	-6.74603600835185	0	131030
NET-006-T_2	chr19	55386890	59074653	0.431229656588366	356	0.0806857798035682	0.990285965665785	8617	0.305740846871011	2	1	1	-6.76658637792985	0	3687763
NET-006-T_2	chr20	68264	25657745	0.437881300190675	687	0.0744385693470191	1.00668027378664	16776	0.313754907965908	2	1	1	-6.80754478572595	0	25589481
NET-006-T_2	chr20	25666737	26211524	0.353466313251454	117	0.0918292449437423	1.18542485856091	303	0.557121653399075	3	2	1	-6.78421040765316	0	544787
NET-006-T_2	chr20	29449417	29652349	0.327266021859576	116	0.107669861268078	1.31302702614057	259	0.631482622488666	3	2	1	-6.74782737279894	0	202932
NET-006-T_2	chr20	29652438	62905851	0.434086463046067	1195	0.0802066098973808	1.0007804211497	36101	0.30790011963456	2	1	1	-6.77531094275513	0	33253413
NET-006-T_2	chr21	9561349	11186351	0.327590484139378	257	0.108862955532658	1.04674568977716	867	0.556795633698787	3	2	1	-7.06074146633765	0	1625002
NET-006-T_2	chr21	14414855	32114077	0.431783386891929	222	0.0725331388743656	1.0144344231711	4850	0.315158674025249	2	1	1	-6.79593260217469	0	17699222
NET-006-T_2	chr21	32114287	32185088	0.304491814995464	16	0.11564037285193	1.13486425692805	58	0.653822242280658	3	2	1	-6.80270289507944	0	70801
NET-006-T_2	chr21	32185105	48084820	0.433616586067302	757	0.0804670665915836	0.998505825727984	18012	0.313413780854021	2	1	1	-6.77331700998044	0	15899715
NET-006-T_2	chr22	16255865	18881912	0.414435820830321	162	0.0849450997053969	0.99608587553172	2601	0.330575933878469	2	1	1	-6.73348715739718	0	2626047
