Sample	Chromosome	Start.bp	End.bp	modal_A2f	N.modal_A2modal_A1F	sd.modal_A2modal_A1F	depth.ratio	N.ratio	sd.ratio	CNt	modal_A1	modal_A2	LPP	LOH	length
NET-001-T_2	chr17	16843084	21318629	0.422415643355825	371	0.0718029214747463	1.3591145857881	8115	0.418679984760107	4	2	2	-6.73336253479165	0	4475545
NET-001-T_2	chr17	21318663	21319716	0.279122888774938	44	0.0587329346363151	2.4182833011139	66	0.90167147661898	15	11	4	-6.73340788306071	0	1053
NET-001-T_2	chr17	21319767	22253279	0.341026078561054	124	0.084666125106941	1.54795980556198	539	0.771971157555786	6	4	2	-6.78837040491199	0	933512
NET-001-T_2	chr17	25291032	27956194	0.418359541105214	64	0.128730506884646	1.29979985736409	5495	0.377735648780784	4	2	2	-6.75800858035458	0	2665162
NET-001-T_2	chr17	28070956	29686063	0.289677511592708	12	0.222281745184854	1.31698512044812	2404	0.366578798786722	4	3	1	-6.74135241914151	0	1615107
NET-001-T_2	chr17	29815404	36204943	0.442796481752516	151	0.0908626564654361	1.33865569902971	7726	0.370695254945831	4	2	2	-6.76638699331327	0	6389539
NET-001-T_2	chr17	36205417	36398144	0.298301434370814	17	0.113766336900529	1.34620612967744	159	0.469553905143173	4	3	1	-6.73339305570136	0	192727
NET-001-T_2	chr17	36453208	44248814	0.448556048158098	617	0.0716623313430716	1.3179653326381	20298	0.387282154046699	4	2	2	-6.83502290398247	0	7795606
NET-001-T_2	chr17	44249096	44337429	0.276828401245826	21	0.112300002120171	1.67801615685108	102	0.861278432192319	8	6	2	-6.74386696001103	0	88333
NET-001-T_2	chr17	44344541	45216172	0.388563390669691	66	0.065499942169764	1.3582617295848	676	0.457868010544514	5	3	2	-6.85023093430311	0	871631
NET-001-T_2	chr17	45216210	45229234	0.257177912688836	14	0.0548923521965522	1.96854393998969	36	1.03969528006855	20	15	5	-6.74413077960816	0	13024
NET-001-T_2	chr17	45234626	79863455	0.452185805229362	1112	0.0667646275974223	1.3235923386766	41600	0.37322120611274	4	2	2	-6.9532423188335	0	34628829
NET-001-T_2	chr17	79967486	80044211	0.292479092241429	9	0.196900637660499	1.27490756150307	621	0.317949951769197	4	3	1	-6.73515179856179	0	76725
NET-001-T_2	chr17	80045147	81083419	0.445575254996681	67	0.0977510290564352	1.31693478729652	2011	0.37120367650537	4	2	2	-6.76704761638818	0	1038272
NET-001-T_2	chr18	12893	109366	0.261141260120779	30	0.131574414065887	1.17883169648715	83	0.915206098035133	5	4	1	-6.74866843003512	0	96473
NET-001-T_2	chr18	110673	14632790	0.154909861062096	241	0.0652852044371125	0.811394406890028	9264	0.281905470236823	2	2	0	-6.73890471554075	1	14522117
NET-001-T_2	chr18	14779853	15208116	0.31769154742743	17	0.129908508529023	0.820722120171037	232	0.335278682628909	3	2	1	-6.99538506961567	0	428263
NET-001-T_2	chr18	18517185	18529880	0.35178496203762	37	0.10213974264226	1.63429950333354	70	0.731083798121512	6	4	2	-6.7335317594225	0	12695
NET-001-T_2	chr18	18983766	77728221	0.157823673929329	680	0.0513672277019226	0.813718041103546	26721	0.261144391648956	2	2	0	-6.78775382668866	1	58744455
NET-001-T_2	chr19	372737	8993493	0.445476427574201	636	0.0776765891587854	1.30711891733574	19619	0.386344281083911	4	2	2	-6.83505523583052	0	8620756
NET-001-T_2	chr19	8994056	9025604	0.308832678058937	27	0.081075217441527	1.45882244658656	405	0.632935000494905	7	5	2	-6.74099739790009	0	31548
NET-001-T_2	chr19	9043347	21560805	0.45053808679802	662	0.0732165414209675	1.30059349319413	28304	0.361241658565789	4	2	2	-6.92808201048459	0	12517458
NET-001-T_2	chr19	21563398	24015602	0.375566973144134	96	0.117614318688357	1.29732533206249	2394	0.400768020899248	4	2	2	-6.85423993225489	0	2452204
NET-001-T_2	chr19	27732058	40354576	0.452506841600701	427	0.0688552729976897	1.32238913674282	15608	0.367577984606827	4	2	2	-6.88077025296183	0	12622518
NET-001-T_2	chr19	40357247	41398156	0.399640121438376	72	0.113351458782575	1.28907537689705	3082	0.356081905161163	4	2	2	-6.77521552998821	0	1040909
NET-001-T_2	chr19	41401950	53411448	0.447992144238379	789	0.0773383829243609	1.30039283304033	28758	0.379020714183541	4	2	2	-6.89334407407109	0	12009498
NET-001-T_2	chr19	53418471	53517312	0.295590569273797	11	0.108804829438269	1.28580486950012	277	0.456583504977717	4	3	1	-6.73395612649412	0	98841
NET-001-T_2	chr19	53518336	59082605	0.448860709093033	612	0.0664271719479666	1.30678247421789	15576	0.394943468478802	4	2	2	-6.85135510934061	0	5564269
NET-001-T_2	chr20	138125	23346511	0.159693241208557	452	0.0632335096133816	0.802145919704985	16796	0.274700290195375	2	2	0	-6.73931664567916	1	23208386
NET-001-T_2	chr20	23355423	25733334	0.443274941123807	38	0.0798944939058523	1.34176449483677	1978	0.385955518574186	4	2	2	-6.76971582488879	0	2377911
NET-001-T_2	chr20	25733440	26213686	0.346633694288046	103	0.0917260413768449	1.43450633546695	302	0.673216385592733	6	4	2	-6.7892193180933	0	480246
NET-001-T_2	chr20	29449453	29546772	0.394159752302621	15	0.0663583346040915	1.696350345186	27	0.68297310913847	5	3	2	-6.74460670048402	0	97319
NET-001-T_2	chr20	29547029	30135377	0.318787739430807	140	0.100993018950173	1.43467318821161	619	0.60552232485086	4	3	1	-6.76670780222513	0	588348
NET-001-T_2	chr20	30347832	62873630	0.457067817327349	963	0.0579045883861172	1.33416222375264	39309	0.376340919936972	4	2	2	-6.97769035836419	0	32525798
NET-001-T_2	chr21	9426943	11186346	0.342976881686396	320	0.110712467369463	0.953901286767291	1125	0.544291298558081	3	2	1	-6.82242848397178	0	1759403
NET-001-T_2	chr21	14410455	15281870	0.280937505623486	40	0.136628616497986	0.92512043051916	425	0.465355048560629	3	2	1	-7.03054276419741	0	871415
NET-001-T_2	chr21	15481157	45959918	0.153880881331675	531	0.0569479860251372	0.800764632708489	21033	0.264261938742729	2	2	0	-6.74232283856688	1	30478761
NET-001-T_2	chr21	45970199	46011170	0.371771107494444	9	0.0885437744847146	0.848468649686813	125	0.345876513112094	3	2	1	-6.74599726460889	0	40971
NET-001-T_2	chr21	46011468	48072958	0.173433828971274	199	0.0541921310399062	0.785160548053136	4075	0.273311606293117	2	2	0	-6.81147434375164	1	2061490
NET-001-T_2	chr22	16157827	16968330	0.351817139865034	37	0.117369824382912	1.07126288809697	275	0.512321602349127	3	2	1	-6.74566120212114	0	810503
NET-001-T_2	chr22	17055458	32843436	0.15809255789242	827	0.0675004129569664	0.790865371581319	24906	0.286627247090449	2	2	0	-6.77258059381254	1	15787978
NET-001-T_2	chr22	32871383	37711078	0.142241629404382	138	0.0521596395855319	0.810251453213792	4272	0.314831539274634	2	2	0	-6.77048093455912	1	4839695
NET-001-T_2	chr22	37766809	39780819	0.160010896789579	95	0.0460778177169266	0.761659933836098	5148	0.21605701390861	2	2	0	-6.81966400114157	1	2014010
NET-001-T_2	chr22	39917325	51220938	0.147542603298025	546	0.0602274554146559	0.795334643049192	16714	0.29771157376678	2	2	0	-6.75480697795348	1	11303613
NET-001-T_2	chrX	2715425	50653775	0.155712407601464	366	0.052101587114921	0.803820008879679	29925	0.235108704430601	2	2	0	-6.7353103845523	1	47938350
NET-001-T_2	chrX	50654091	57936063	0.257147134696813	44	0.102178201090118	0.807105251429991	5778	0.227589523004887	2	2	0	-7.27873383956294	1	7281972
NET-001-T_2	chrX	63412249	154774707	0.157662895548551	564	0.0654347031524936	0.806304348937958	53371	0.23546254689381	2	2	0	-6.73496779078265	1	91362458
NET-001-T_2	chrY	9956754	10037929	0.319566795394298	115	0.110152226684159	1.22811548336486	306	0.686473180594835	4	3	1	-6.76201177960654	0	81175
NET-001-T_2	chrY	13300034	59032175	0.305607905315121	190	0.132603849164132	1.36085791667558	392	0.778051040969501	4	3	1	-6.73633844745039	0	45732141
Sample	Chromosome	Start.bp	End.bp	modal_A2f	N.modal_A2modal_A1F	sd.modal_A2modal_A1F	depth.ratio	N.ratio	sd.ratio	CNt	modal_A1	modal_A2	LPP	LOH	length
NET-003-T_2	chr1	13273	884101	0.336762242842186	16	0.133921805543384	0.773559822716308	502	0.344083096641226	2	1	1	-6.96721799792649	0	870828
NET-003-T_2	chr1	900298	1571640	0.0989723033999278	49	0.0442273232566587	0.763807028836944	4219	0.214448818304746	2	2	0	-6.77806885215915	1	671342
NET-003-T_2	chr1	1574019	1657136	0.396653228962444	53	0.0980067901441969	0.832216479453494	626	0.246616773136647	2	1	1	-6.77528814546015	0	83117
NET-003-T_2	chr1	1657184	4847594	0.11858904144404	228	0.0747678944469751	0.80473068091871	6734	0.282713602989597	2	2	0	-6.75455706976141	1	3190410
NET-003-T_2	chr1	5003147	5735114	0.292015605561306	64	0.115801330582522	0.829428900893745	337	0.510004028863195	3	2	1	-7.04343325432478	0	731967
NET-003-T_2	chr1	5924746	12887549	0.107550225756939	398	0.0604569227728124	0.804636193998212	20077	0.279016853478949	2	2	0	-6.76492798113962	1	6962803
NET-003-T_2	chr1	12888706	13218200	0.386037313389698	49	0.103149073153941	0.897369554968691	489	0.430058733184277	3	2	1	-6.81981335121337	0	329494
NET-003-T_2	chr1	13380619	16383112	0.10658087194574	230	0.067946092197015	0.807546247503574	5880	0.303020720872128	2	2	0	-6.74962534406521	1	3002493
NET-003-T_2	chr1	16383581	16384578	0.392666842885436	12	0.136301804163341	1.04584747917954	32	0.45689075421847	5	3	2	-6.73494382289492	0	997
NET-003-T_2	chr1	16384784	16817310	0.110782095025522	50	0.102106315141801	0.790531336707837	1627	0.28988289440114	2	2	0	-6.7331756003483	1	432526
NET-003-T_2	chr1	16836465	17273493	0.269238067637805	307	0.137597731529416	0.848616386276067	2259	0.348604363239289	3	2	1	-7.10379445837193	0	437028
NET-003-T_2	chr1	17273694	33235626	0.106731068965095	768	0.0665547959480531	0.803382228140138	44010	0.284587418178745	2	2	0	-6.79364497087865	1	15961932
NET-003-T_2	chr1	33254426	33476292	0.36230214353883	11	0.104843693181803	0.815813434496674	764	0.246425709473746	3	2	1	-6.91505783730523	0	221866
NET-003-T_2	chr1	33497070	59041655	0.106307880378208	715	0.0693031906370364	0.809456868610294	53900	0.271289550234463	2	2	0	-6.91650376582386	1	25544585
NET-003-T_2	chr1	59096045	59096693	0.370021068076213	23	0.0565954019836568	1.00025730430052	37	0.148405625667391	8	5	3	-6.76192610937777	0	648
NET-003-T_2	chr1	59097172	68627568	0.11227156357661	249	0.063685223167974	0.789831015552557	12380	0.272206780766123	2	2	0	-6.73597230720697	1	9530396
NET-003-T_2	chr1	68627602	68628877	0.393262976973071	35	0.0797841099573134	0.893295381645584	64	0.193762249996767	5	3	2	-6.74445573326249	0	1275
NET-003-T_2	chr1	68897125	111060669	0.107987874068176	667	0.0699232396764706	0.791422386956217	45877	0.262737710999049	2	2	0	-6.753895717327	1	42163544
NET-003-T_2	chr1	111061062	111437129	0.351547670868366	9	0.143201780715185	0.843094250615985	312	0.265191964202163	2	1	1	-6.89042044328257	0	376067
NET-003-T_2	chr1	111492807	117122130	0.105469798268843	172	0.0657568362401044	0.808364327758201	11032	0.260825579875738	2	2	0	-6.77651373723269	1	5629323
NET-003-T_2	chr1	117131919	117163851	0.393027781009827	36	0.096841631477901	1.00581836743881	130	0.455752153677188	5	3	2	-6.76075183541001	0	31932
NET-003-T_2	chr1	117236970	120509999	0.111744176890232	61	0.0431689019823374	0.811613332414323	5460	0.248236901511471	2	2	0	-6.76760972539995	1	3273029
NET-003-T_2	chr1	120534283	121312687	0.230586957672886	30	0.153669480364197	0.820099279587499	709	0.297404483685506	2	2	0	-7.09035382853663	1	778404
NET-003-T_2	chr1	121484142	121485416	0.406416414988771	21	0.0549420907259028	0.983562173797046	43	0.205148480922492	5	3	2	-6.74990688033693	0	1274
NET-003-T_2	chr1	142535573	145468843	0.325301210244782	689	0.123448634904222	0.827850594308973	5001	0.373989838675803	2	1	1	-7.11397085975206	0	2933270
NET-003-T_2	chr1	145475728	146321029	0.117819824213309	16	0.0325094857951747	0.801536211706424	1830	0.225509496315569	2	2	0	-6.77020349264996	1	845301
NET-003-T_2	chr1	146399525	146510354	0.102065172648372	21	0.0863899795776603	0.96586586904922	196	0.37737255409474	2	2	0	-6.75816662578181	1	110829
NET-003-T_2	chr1	146516341	147381444	0.106814742991126	22	0.063091907124359	0.811917472690638	1603	0.253830612166745	2	2	0	-6.74348684777787	1	865103
NET-003-T_2	chr1	147706592	149748404	0.365916459677912	116	0.0900709398912521	0.974530837793654	1620	0.497067641774248	3	2	1	-6.80184913615506	0	2041812
NET-003-T_2	chr1	149783886	150284534	0.113577476039573	46	0.0419848661484974	0.771233005170118	1969	0.247713104314444	2	2	0	-6.73865748217508	1	500648
NET-003-T_2	chr1	150300727	152636843	0.111748847073652	137	0.0700054765385129	0.796310487459883	9388	0.245039512256919	2	2	0	-6.73765986585964	1	2336116
NET-003-T_2	chr1	152637150	153412147	0.0907599978069363	89	0.0337937474195718	0.933259591657005	1565	0.317128942950565	3	3	0	-6.91317291512264	1	774997
NET-003-T_2	chr1	153587256	153656405	0.107066071688349	24	0.042858378174053	0.799676236706651	576	0.272763589108734	2	2	0	-6.7363319666668	1	69149
NET-003-T_2	chr1	153695568	156236674	0.104235921606859	135	0.0594631705908491	0.796672713350298	13157	0.245014251754586	2	2	0	-6.74399889243144	1	2541106
NET-003-T_2	chr1	156247907	157522016	0.107154907309193	73	0.0406412357792194	0.803987436696239	4945	0.239017936022623	2	2	0	-6.74350479499426	1	1274109
NET-003-T_2	chr1	157543762	158687224	0.0943116717747766	96	0.0461333296096997	0.854412348073243	3173	0.265917618205555	2	2	0	-6.87076163314658	1	1143462
NET-003-T_2	chr1	158687896	169599254	0.113133984591311	494	0.0695491643096405	0.813245471691357	20649	0.256439765354431	2	2	0	-6.85136070902182	1	10911358
NET-003-T_2	chr1	169660002	178447798	0.10824284204989	180	0.0563912410489351	0.808371216814787	12471	0.26728809440137	2	2	0	-6.79366702181675	1	8787796
NET-003-T_2	chr1	178524672	178746031	0.256805241069673	9	0.0657446660278316	0.754784375119911	167	0.368904289376579	4	3	1	-7.1623900499375	0	221359
NET-003-T_2	chr1	178780650	182517357	0.109614686660492	144	0.0672447340971155	0.796729708436701	7575	0.253067385626859	2	2	0	-6.74005708041847	1	3736707
NET-003-T_2	chr1	182517642	185984517	0.0943259254455148	70	0.0445938654574699	0.822368662030693	6468	0.267027069324439	2	2	0	-6.86834115485193	1	3466875
NET-003-T_2	chr1	186022032	193819400	0.123871275290874	78	0.0825981741623771	0.785071803168689	4811	0.269698251665199	2	2	0	-6.74954152499509	1	7797368
NET-003-T_2	chr1	194385035	197412976	0.0935799332509136	44	0.0790882605690052	0.851771720009492	2930	0.318470460110794	2	2	0	-6.87439642217544	1	3027941
NET-003-T_2	chr1	197446702	201176018	0.120671376889731	80	0.0726782575047314	0.800508148946018	5273	0.271069207720642	2	2	0	-6.75637549094776	1	3729316
NET-003-T_2	chr1	201178788	201183424	0.322346991926885	9	0.115627635105108	0.849108756675546	100	0.166734198136683	3	2	1	-6.79397746693103	0	4636
NET-003-T_2	chr1	201184097	206239968	0.10923513638755	297	0.059502272855921	0.808339802595618	15531	0.25899477197977	2	2	0	-6.76994865040488	1	5055871
NET-003-T_2	chr1	206499927	206580084	0.368444031140906	11	0.097621067025887	0.90232315404625	105	0.276370832390716	3	2	1	-6.76351998758656	0	80157
NET-003-T_2	chr1	206603535	207812941	0.108990244809787	73	0.0776097764283616	0.84413160561447	3871	0.258739977450097	2	2	0	-6.78872851654988	1	1209406
NET-003-T_2	chr1	207813601	212526013	0.113640557138119	124	0.0799324504187765	0.786385344154535	6310	0.271911780049339	2	2	0	-6.73421081318496	1	4712412
NET-003-T_2	chr1	212534448	214625431	0.0898150217054929	59	0.066526858565384	0.817181385029851	2647	0.289147778113613	2	2	0	-6.81192603236347	1	2090983
NET-003-T_2	chr1	214655701	214706946	0.363811354905409	9	0.0726282390748331	0.801457883522696	54	0.314929626205466	3	2	1	-6.76721128578255	0	51245
NET-003-T_2	chr1	214786982	218180888	0.0997729364601157	61	0.0424214993435802	0.828022873578224	3026	0.264716656175178	2	2	0	-6.84831359868463	1	3393906
NET-003-T_2	chr1	218190873	220642559	0.132076974069589	45	0.0614217741801256	0.763447901944987	2751	0.25841302968243	2	2	0	-6.82635142456756	1	2451686
NET-003-T_2	chr1	220662325	224180489	0.10252366625781	92	0.0558372693190414	0.797083100091457	4500	0.271993886557156	2	2	0	-6.75028993188751	1	3518164
NET-003-T_2	chr1	224202478	225477793	0.195570280185479	14	0.145764826399871	0.788560222954021	2290	0.263102933163381	2	2	0	-6.93242701129794	1	1275315
NET-003-T_2	chr1	225490809	227598121	0.0980007397071202	92	0.0626745169812597	0.799241815626557	4824	0.27702308570627	2	2	0	-6.7604461886911	1	2107312
NET-003-T_2	chr1	227680835	227839081	0.245631365837283	9	0.1395251868939	0.792264392261941	173	0.303132075475605	4	3	1	-7.08734959418579	0	158246
NET-003-T_2	chr1	227841981	231298673	0.110914761090536	186	0.0563195043805469	0.788311019593757	7761	0.265279146030372	2	2	0	-6.7335013526398	1	3456692
NET-003-T_2	chr1	231337939	231697030	0.166137739381384	9	0.126058518157243	0.801062749628612	1091	0.241042130750506	2	2	0	-6.85048945036355	1	359091
NET-003-T_2	chr1	231830295	234603386	0.100152838484086	77	0.0471553981951947	0.807357049095231	3235	0.281561421455819	2	2	0	-6.77563069163931	1	2773091
NET-003-T_2	chr1	234735942	235628908	0.176033659155745	9	0.146121619816432	0.759270021210989	1486	0.273670452382751	2	2	0	-6.86082559679224	1	892966
NET-003-T_2	chr1	235647631	249230964	0.131573752248995	372	0.0842153660918299	0.796871894932663	19356	0.286573735695003	2	2	0	-6.79184181143742	1	13583333
NET-003-T_2	chr2	38938	2223432	0.0964553505023781	56	0.0903666126139775	0.826613976092637	2225	0.285304004227468	2	2	0	-6.78832331056579	1	2184494
NET-003-T_2	chr2	2270293	3047289	0.335170019375963	9	0.152888030924595	0.601693289179389	165	0.306484027645445	2	1	1	-7.25370455800415	0	776996
NET-003-T_2	chr2	3193040	10436183	0.0927726716086161	123	0.081378639745312	0.836665902851018	6880	0.298525391177011	2	2	0	-6.94812442444279	1	7243143
NET-003-T_2	chr2	10539418	15841288	0.114451785482707	148	0.0580084378035422	0.814906797944013	5593	0.287414321282397	2	2	0	-6.78772215956548	1	5301870
NET-003-T_2	chr2	15863087	28866469	0.109556187251618	272	0.0597894281769596	0.830310802350962	21520	0.268917342561307	2	2	0	-7.04741011099027	1	13003382
NET-003-T_2	chr2	28866637	28964862	0.387004245204207	9	0.0988774494007607	0.605483109000438	81	0.270467115364932	2	1	1	-6.86093003841504	0	98225
NET-003-T_2	chr2	29063384	30865991	0.113110493297824	73	0.0608028321608652	0.812024181620054	2539	0.286097371535443	2	2	0	-6.7489291291817	1	1802607
NET-003-T_2	chr2	30920818	37520079	0.101483432363715	217	0.0721173696314568	0.829622215271061	9457	0.30177207089094	2	2	0	-6.86856157236392	1	6599261
NET-003-T_2	chr2	37756403	38298139	0.26122707998782	9	0.166747563700343	0.841416885424679	564	0.265428197849907	2	2	0	-7.21071491225282	1	541736
NET-003-T_2	chr2	38302177	71127794	0.105495640027929	695	0.0669137680776077	0.809429872207627	38659	0.284148438158735	2	2	0	-6.94715805607689	1	32825617
NET-003-T_2	chr2	71205976	71766487	0.113291191008852	46	0.0481732982747358	0.815678062104002	1807	0.260726567738763	2	2	0	-6.74256491448331	1	560511
NET-003-T_2	chr2	71791577	72958333	0.0898985652688751	19	0.0433901112511361	0.857972445269629	1118	0.284724176795834	2	2	0	-6.92751246514816	1	1166756
NET-003-T_2	chr2	73161551	75276290	0.100027284330406	140	0.0487903178734384	0.829636947776027	6800	0.248415891626558	2	2	0	-6.81949547705446	1	2114739
NET-003-T_2	chr2	75425728	87096095	0.101079291281105	150	0.0637409733048716	0.826477258014128	10103	0.284448255758507	2	2	0	-6.96054122677402	1	11670367
NET-003-T_2	chr2	87355925	87642073	0.399189283385854	12	0.12043868677766	0.881823434064795	415	0.323373207044557	2	1	1	-6.77613933550219	0	286148
NET-003-T_2	chr2	88005394	88883081	0.103337576414573	20	0.0600407756182588	0.853019144729264	1103	0.304037148946487	2	2	0	-6.77920266004086	1	877687
NET-003-T_2	chr2	89071235	89082520	0.374652470423607	13	0.0436357298905028	0.835603844189276	55	0.242261907137362	3	2	1	-6.83368306999783	0	11285
NET-003-T_2	chr2	89088575	89853161	0.130749622382773	43	0.0758631249818015	0.784010677853671	863	0.347020061795705	2	2	0	-6.77691862937694	1	764586
NET-003-T_2	chr2	89853177	89880167	0.345382939761352	18	0.139803036050326	1.13527990263681	50	0.717398638506244	3	2	1	-6.73750378231084	0	26990
NET-003-T_2	chr2	89934388	90061120	0.211971573160286	12	0.113636181818036	0.85855063067067	246	0.282747162214175	1	1	0	-7.08590261361402	1	126732
NET-003-T_2	chr2	90121845	92325258	0.36188738209206	551	0.107702216065049	0.912076037636232	2489	0.451106878785257	3	2	1	-6.9374191992072	0	2203413
NET-003-T_2	chr2	95398525	95558414	0.342691182687352	71	0.135406782624373	0.917340958975762	420	0.410811015178594	3	2	1	-6.7572975952314	0	159889
NET-003-T_2	chr2	95613609	96514492	0.0950226915130975	20	0.0442529808689706	0.843781748112606	1708	0.283103663007259	2	2	0	-6.83671989036133	1	900883
NET-003-T_2	chr2	96521138	96614520	0.333408889362566	85	0.109627488681032	0.880831027479793	346	0.332106109042828	3	2	1	-6.78496760733113	0	93382
NET-003-T_2	chr2	96616149	96622402	0.426850023098728	66	0.0596439415774961	0.911009711171978	104	0.318774198220438	2	1	1	-6.73798348930123	0	6253
NET-003-T_2	chr2	96627942	97617227	0.11322098206451	45	0.052429606486828	0.825844595079868	3823	0.260799973895498	2	2	0	-6.7568364081052	1	989285
NET-003-T_2	chr2	97808723	98128300	0.364321110455124	62	0.0968619872787438	0.951001187940142	410	0.442895174621247	3	2	1	-6.75469905474016	0	319577
NET-003-T_2	chr2	98128313	98731935	0.155929289626857	29	0.109026728769632	0.825420880558807	1169	0.29241698164669	2	2	0	-6.84731424951462	1	603622
NET-003-T_2	chr2	98750250	107091242	0.100077053625717	209	0.0631080437347451	0.834986360070723	11491	0.287975042989288	2	2	0	-6.96510267730722	1	8340992
NET-003-T_2	chr2	107096521	128345960	0.106316360250688	340	0.074528102496799	0.821852960503347	21085	0.291292011703957	2	2	0	-7.02668462498159	1	21249439
NET-003-T_2	chr2	128350551	128891067	0.121974056026086	52	0.0640361505885708	0.811293352921022	2181	0.2759288632002	2	2	0	-6.75780999447145	1	540516
NET-003-T_2	chr2	128897455	130751141	0.134842578312429	18	0.0907349079980344	0.797139777191613	1310	0.303271135518315	2	2	0	-6.77969935548876	1	1853686
NET-003-T_2	chr2	130751403	130877752	0.351216758917904	11	0.189020008560902	0.933879468500476	166	0.48912574193169	3	2	1	-6.74140526704514	0	126349
NET-003-T_2	chr2	130893888	130988421	0.0778733968194948	47	0.0454882241727502	0.900627700544016	681	0.323625786942398	3	3	0	-6.75363511663322	1	94533
NET-003-T_2	chr2	131026226	132175801	0.147747061844604	43	0.130445361159614	0.818714182075952	2097	0.296513491461757	2	2	0	-6.79582486081459	1	1149575
NET-003-T_2	chr2	132177933	132304349	0.0808389743814603	95	0.0473847207242873	0.985691560353209	890	0.401918729581941	3	3	0	-6.73858115157078	1	126416
NET-003-T_2	chr2	132349509	132919614	0.202553709876864	44	0.115363848987787	0.804143970577363	519	0.306596508467515	2	2	0	-7.09711800287032	1	570105
NET-003-T_2	chr2	133010525	133020994	0.355650944637817	210	0.094154767080836	1.04497555426552	373	0.502266465615668	3	2	1	-6.7332836766911	0	10469
NET-003-T_2	chr2	133020998	133108752	0.356177326922008	212	0.0950630483753456	0.85175969211378	672	0.339377337816674	3	2	1	-6.76119844085487	0	87754
NET-003-T_2	chr2	133110872	170460321	0.103828736552098	485	0.0694699032810087	0.82056800151066	35209	0.272445537178079	2	2	0	-7.26355264066003	1	37349449
NET-003-T_2	chr2	170487154	170735285	0.131634275171881	41	0.076507181234756	0.771594714849972	952	0.261746637095095	2	2	0	-6.78062906218184	1	248131
NET-003-T_2	chr2	170762566	175563179	0.100170224195138	101	0.0586974656629017	0.816484025368289	8239	0.279147439729101	2	2	0	-6.80501349336138	1	4800613
NET-003-T_2	chr2	175584979	178121005	0.11770758396694	54	0.0441090067038119	0.793269865441228	2796	0.260418668843107	2	2	0	-6.75269373351921	1	2536026
NET-003-T_2	chr2	178257214	186678887	0.0985439601314066	280	0.0571151125842318	0.850847802369741	12268	0.257459539624186	2	2	0	-7.20826185445139	1	8421673
NET-003-T_2	chr2	186688944	186940347	0.430695916578744	9	0.0726741204128249	0.766154048483895	125	0.29067929051703	2	1	1	-6.7429373496795	0	251403
NET-003-T_2	chr2	187229671	190701872	0.103525975696962	110	0.0629340235969788	0.808364913315962	4615	0.261049905244769	2	2	0	-6.76465147832726	1	3472201
NET-003-T_2	chr2	190788804	191064435	0.33370966440306	9	0.0969729343683071	0.821653848869263	243	0.302482169127151	3	2	1	-6.91132298795095	0	275631
NET-003-T_2	chr2	191064753	243005277	0.107850561595415	1478	0.0655720402398835	0.81840462475949	82615	0.271694146865955	2	2	0	-7.37015825305897	1	51940524
NET-003-T_2	chr3	239245	10059436	0.0998413669000306	233	0.0619664032676997	0.793722191240595	10382	0.281427977866259	2	2	0	-6.75758648059652	1	9820191
NET-003-T_2	chr3	10088299	10090862	0.390822720372676	11	0.054926231520931	1.02073054085442	25	0.426986073153056	5	3	2	-6.7480018490575	0	2563
NET-003-T_2	chr3	10119928	13367406	0.103863225720832	145	0.0628545941041703	0.805815678340762	6217	0.29225474202335	2	2	0	-6.75381478442546	1	3247478
NET-003-T_2	chr3	13368892	16327855	0.0996803446633934	146	0.0473747704062398	0.827184134881684	6951	0.27198399826581	2	2	0	-6.82559288526161	1	2958963
NET-003-T_2	chr3	16357978	44749259	0.110281635234064	659	0.0663550224145515	0.802577142125699	31681	0.273698326601146	2	2	0	-6.83586700589089	1	28391281
NET-003-T_2	chr3	44749385	58118700	0.114290894034981	665	0.056107686576613	0.798522079573655	41686	0.255298544417947	2	2	0	-6.76913570667393	1	13369315
NET-003-T_2	chr3	58121982	75539843	0.110847144271121	310	0.0829689829688082	0.791712678520147	14768	0.293930306907232	2	2	0	-6.74045826250811	1	17417861
NET-003-T_2	chr3	75674207	75986924	0.34539682613841	961	0.100567809581669	0.991627088722314	1948	0.401356300388451	3	2	1	-6.75234823228642	0	312717
NET-003-T_2	chr3	75986961	90307719	0.102764655188517	66	0.0619826428820845	0.780773640364174	5571	0.304018461979585	2	2	0	-6.74500884119504	1	14320758
NET-003-T_2	chr3	93592569	98540931	0.0990073298669031	131	0.0644310088630634	0.825936428538397	4339	0.296482964134156	2	2	0	-6.83468405930288	1	4948362
NET-003-T_2	chr3	98540982	100585694	0.116571394323439	84	0.0645816705317747	0.795496258509406	2951	0.269279933291348	2	2	0	-6.74161686883509	1	2044712
NET-003-T_2	chr3	100593659	122292124	0.102435822254696	526	0.0619586163452428	0.803049540745564	25726	0.269717519093888	2	2	0	-6.82801791462934	1	21698465
NET-003-T_2	chr3	122292965	129800053	0.11237679381939	337	0.066265831821579	0.804804842170233	16591	0.279274379310288	2	2	0	-6.76739098548116	1	7507088
NET-003-T_2	chr3	129800109	129805411	0.40675634763775	15	0.104421399011068	0.702330931976756	40	0.345624737214163	2	1	1	-6.74594306490908	0	5302
NET-003-T_2	chr3	129816961	176796985	0.107232025261594	768	0.0683793660073501	0.79043006536305	49762	0.264356284826436	2	2	0	-6.7495856920983	1	46980024
