chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr22	32871383	37711078	0.142241629404382	138	0.0521596395855319	0.810251453213792	4272	0.314831539274634	2	2	0	-6.77048093455912
chr22	37766809	39780819	0.160010896789579	95	0.0460778177169266	0.761659933836098	5148	0.21605701390861	2	2	0	-6.81966400114157
chr22	39917325	51220938	0.147542603298025	546	0.0602274554146559	0.795334643049192	16714	0.29771157376678	2	2	0	-6.75480697795348
chrX	2715425	50653775	0.155712407601464	366	0.052101587114921	0.803820008879679	29925	0.235108704430601	2	2	0	-6.7353103845523
chrX	50654091	57936063	0.257147134696813	44	0.102178201090118	0.807105251429991	5778	0.227589523004887	2	2	0	-7.27873383956294
chrX	63412249	154774707	0.157662895548551	564	0.0654347031524936	0.806304348937958	53371	0.23546254689381	2	2	0	-6.73496779078265
chrY	9956754	10037929	0.319566795394298	115	0.110152226684159	1.22811548336486	306	0.686473180594835	4	3	1	-6.76201177960654
chrY	13300034	59032175	0.305607905315121	190	0.132603849164132	1.36085791667558	392	0.778051040969501	4	3	1	-6.73633844745039
chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	721757	1570182	0.426515047384461	147	0.0777001906992717	1.03505862034999	3349	0.312613534135583	2	1	1	-6.76083623749531
chr1	1575836	1599888	0.249787477363533	10	0.0529867908067662	1.11928622846346	176	0.423325477924186	5	4	1	-6.87255187141749
chr1	1635004	12640650	0.437084954876816	445	0.0693876913851492	1.01693855869281	15758	0.295912907671968	2	1	1	-6.83325539094835
chr1	12907136	14068726	0.32713156110393	41	0.139104680708889	1.03831824992975	485	0.461866632958626	2	1	1	-6.95177006355496
chr1	14507057	16863213	0.416271758785924	152	0.0822001715521731	1.0123212774959	3804	0.289184223096876	2	1	1	-6.73738981780871
chr1	16863304	17319144	0.346764767119246	190	0.0923151654930303	1.11686343350524	1246	0.483398592155916	3	2	1	-6.79516855940405
chr1	17413121	121116678	0.432922154905203	2341	0.0743934516293862	0.995923659861224	100806	0.285209680045972	2	1	1	-6.79403481855878
chr1	121354299	121485416	0.367596462533563	39	0.105335598892597	1.25966095889396	94	0.532247018388876	3	2	1	-6.74721548481705
chr1	142538277	144014068	0.328576489678772	78	0.100330937583066	1.16694717597277	292	0.666121141380542	3	2	1	-6.83457851331362
chr1	144044056	145075854	0.414404089378687	119	0.0719840728003915	1.03124267759715	831	0.401176240803071	2	1	1	-6.73749214526178
chr1	145075923	145285310	0.282698843041575	34	0.0726465879306655	1.18250241787272	292	0.435655452769445	4	3	1	-6.85034302241169
chr1	145290250	148003856	0.429114159208491	83	0.0673665112724611	0.971781589419829	2784	0.301148407539611	2	1	1	-6.78736616103117
chr1	148010726	149726032	0.318931398111199	40	0.0895275025785301	0.98347656532	523	0.384128278972268	2	1	1	-7.31897802686802
chr1	149726118	249212878	0.434292672605369	2708	0.0763027964975992	0.997330106173467	106006	0.286856425724143	2	1	1	-6.79019070256115
chr2	668685	89459133	0.436918237295135	1334	0.0673788142920067	0.995198821637704	60826	0.278595780548689	2	1	1	-6.83154443128634
chr2	89853161	91955375	0.338112584102791	148	0.117206670317146	1.16470509336729	793	0.690272519950321	3	2	1	-6.83135367303056
chr2	92030431	92048877	0.435350523312112	18	0.0651369597802336	1.05355570366363	35	0.458895962285223	2	1	1	-6.81101183361194
chr2	92048948	92325258	0.29526630335347	197	0.128056843286098	1.10381819833799	460	0.59691328644179	4	3	1	-6.85337054989581
chr2	95528056	96611088	0.339090004204915	70	0.103825005066307	0.999947611070501	1232	0.34500440915497	2	1	1	-7.01327078370663
chr2	96616348	132590911	0.427294379518437	776	0.0795579624953303	1.00180114536392	25572	0.299299568743167	2	1	1	-6.75666804249156
chr2	132593294	133023033	0.30459164120057	150	0.110817096218578	1.15316457594812	393	0.673579746521082	3	2	1	-6.86789871334642
chr2	133024019	133029319	0.310017313796468	59	0.114569149450646	0.502568159848845	148	0.433938114199851	7	5	2	-6.79135610300451
chr2	133029339	133030078	0.339497730547318	12	0.187249691507615	1.15058893782743	29	0.831998285925669	6	4	2	-6.73372082197008
chr2	133030310	133034811	0.319490734508325	14	0.129858185539643	1.02005011986281	128	0.302741668184311	3	2	1	-6.77629264575186
chr2	133036005	179262432	0.433467225021842	603	0.0792532450959186	0.985911563029963	27048	0.274291290507959	2	1	1	-6.85111697523756
chr2	179263287	179315757	0.237586990920297	9	0.0912085522305886	0.996145968478504	111	0.339967352819063	5	4	1	-6.90644844159733
chr2	179318222	243005204	0.436385767382547	1494	0.0722749804514457	0.998236756498088	58529	0.277178468978086	2	1	1	-6.80356861342231
chr3	361508	70175261	0.434157868064842	1336	0.0710393244760562	1.006369489546	63876	0.287809889261961	2	1	1	-6.81252947725459
chr3	70175372	75707806	0.367182847113985	153	0.106674383750771	1.01327366709053	1879	0.415793225427009	2	1	1	-6.83924518009162
chr3	75707817	89530057	0.326924532487633	510	0.102902557864788	1.15433225017619	3003	0.47091532788743	2	1	1	-7.80085537404157
chr3	93592569	195346477	0.434873883814731	1890	0.0739417629465633	0.99095333464601	71213	0.282774243816209	2	1	1	-6.85361678150863
chr3	195346906	195474312	0.296790419110638	64	0.115198809130129	1.21554737336077	276	0.569870873893136	4	3	1	-6.78528220368189
chr3	195475989	197846933	0.409044488530416	180	0.0846854581120186	1.00734814346783	4341	0.314407761704753	2	1	1	-6.7344071332118
chr4	47622	85634	0.301476284437891	15	0.0975827853670923	1.06178406855036	118	0.443799937193803	4	3	1	-6.80011139069195
chr4	217740	49063872	0.426732511293477	921	0.0731877047334876	1.00207076870251	30031	0.298161365815926	2	1	1	-6.75952555657378
chr4	49094867	49637540	0.315915856151215	181	0.110125955009938	1.2565638957684	451	0.648862421002715	3	2	1	-6.81027708181497
chr4	52714244	80247188	0.435521350256896	485	0.0649492889134053	0.981790615431661	16815	0.274331500052845	2	1	1	-6.8856671801944
chr4	80247342	80274610	0.278698235217535	9	0.181638224073141	0.273201289346487	21	0.284844443763359	0	0	0	-7.05914855096593
chr4	80976420	103173749	0.43292140702756	427	0.077036652233155	0.981188917138131	12304	0.283918264997712	2	1	1	-6.83706483730374
chr4	103174015	103810462	0.282773621053232	10	0.189592662774111	1.00746756715379	678	0.374281477121196	2	1	1	-6.99868788631566
chr4	104000498	154556427	0.433659876666619	548	0.0810305627795971	0.987068884219504	23621	0.274116139945321	2	1	1	-6.84425179669756
chr4	154557394	161582189	0.341204740886965	130	0.0853626467196228	1.35425359416155	4157	0.406219579462058	3	2	1	-6.77303814940306
chr4	162307060	189661346	0.439714830273096	300	0.0658574470605514	0.995733012052355	10984	0.279123914731312	2	1	1	-6.84326132794516
chr4	189663354	191044220	0.324922965938683	78	0.13161852983504	1.03613733652549	350	0.453376032137318	2	1	1	-6.98839725496576
chr5	163266	678062	0.411807541494428	23	0.0541377981245151	1.02042976236702	1258	0.309534450383007	2	1	1	-6.73434902495065
chr5	710802	1065051	0.294182933094883	31	0.0874996651299276	1.03809368086524	835	0.330710245701731	3	2	1	-7.16380319658782
chr5	1094389	44303769	0.43431958163622	491	0.0839582962114077	0.999538680106113	19797	0.288703120288033	2	1	1	-6.77619573362913
chr5	49440702	97912225	0.435492484150906	697	0.0762919648529237	0.986285527268606	27669	0.276313309790905	2	1	1	-6.86242498032023
chr5	97912247	97913539	0.250469210816562	22	0.100687119851032	1.36821017904132	52	0.58409092810333	16	12	4	-6.74185384235775
chr5	99871696	180710455	0.435176419601365	1541	0.072577654486709	1.00026343350699	62649	0.287342911285806	2	1	1	-6.7950109208683
chr6	203878	27835026	0.436498318989298	548	0.0737867630107308	0.987208242993726	17460	0.288145717745995	2	1	1	-6.83276643672691
chr6	27980381	29911912	0.303890626377163	12	0.122089727312135	1.01540645287839	2986	0.275188548698542	2	1	1	-7.17164435620216
chr6	29911970	30940713	0.45732891774523	61	0.0371387076586865	0.998146494312607	3280	0.301250136729984	2	1	1	-7.52341082281002
chr6	30945947	30955211	0.274133101975723	14	0.118386055943081	1.12564015698752	53	0.446262147407775	4	3	1	-6.73976282691421
chr6	30955681	31238522	0.449206217889797	71	0.0668709408967641	1.03981945872841	746	0.350322540061754	2	1	1	-6.91784226241344
chr6	31238728	31238995	0.199355777418382	9	0.171555465601588	1.68771280454896	15	0.892347839503557	11	9	2	-6.73345322427185
chr6	31239050	32441193	0.426426623477048	282	0.0792970211700417	1.01378409852019	6018	0.307650438677911	2	1	1	-6.75497936650843
chr6	32441198	32498208	0.30611182911152	59	0.145064557667583	1.63498632365819	116	0.663080109853974	4	3	1	-6.75644955961524
chr6	32498235	32525928	0.40950266547177	37	0.0659783384236155	1.26281113269262	72	0.522900258706721	2	1	1	-6.73702421680978
chr6	32546652	32627714	0.294858830161315	136	0.10057009148178	1.76619440073736	253	0.832786777570144	4	3	1	-6.75018436890494
chr6	32627795	33053942	0.397988822307625	254	0.0859070118783291	1.1214072884252	1370	0.472524658933408	2	1	1	-6.76335352386867
chr6	33053971	33054619	0.25994422335912	25	0.0824530775653644	1.96048518607803	38	0.894575543238499	12	9	3	-6.73346304716464
chr6	33054656	57247022	0.435067868068185	642	0.0821697756842681	1.00284706291944	29080	0.282493469941723	2	1	1	-6.78248804188665
chr6	57247093	58779409	0.348828991941703	127	0.0808496006035916	1.28456747163155	357	0.576808438965672	3	2	1	-6.75522615510082
chr6	62442604	170891863	0.435048428898213	1521	0.0721263753987892	0.98887402554742	61113	0.282229870262948	2	1	1	-6.89561868484947
chr7	296739	57882718	0.435298811610127	1237	0.0753822576416006	0.998645682112587	39398	0.293658672896758	2	1	1	-6.79182157193411
chr7	57882725	57994249	0.168593798350624	11	0.152036359287687	0.958258783703756	25	0.917484844561478	1	1	0	-6.7504636853657
chr7	61083494	63563211	0.3322728122974	26	0.105451009405389	1.00412393376773	597	0.410015330918695	2	1	1	-7.0558928445963
chr7	63563225	100366284	0.431590689249865	586	0.0807273030954714	0.990903313411421	27852	0.28803836792495	2	1	1	-6.79124937271151
chr7	100488407	100647040	0.325116238429246	181	0.10506191135671	1.37930816410993	554	0.636570533223525	3	2	1	-6.77584066916319
chr7	100647073	141957943	0.437375877456502	689	0.0610383958854469	0.99129323174921	31702	0.281100087991625	2	1	1	-6.86096617251377
chr7	142032552	142124629	0.223108684996972	10	0.169439894292276	1.09690918909553	98	0.593391062966276	5	4	1	-6.8085094182
chr7	142124637	142495308	0.350430475505916	155	0.0884511301783546	1.30010749975656	716	0.623144998175092	3	2	1	-6.73678192791291
chr7	142498687	158930751	0.436975842844831	377	0.0652402855065999	1.00609511128509	14373	0.28132903521466	2	1	1	-6.82610951590177
chr8	182934	42882769	0.436978300959968	845	0.0728484514507229	0.993402889680208	30807	0.289957601334415	2	1	1	-6.81753652169733
chr8	43092904	43827047	0.31282336676835	52	0.130626613740059	0.959457017252097	203	0.527302788441278	3	2	1	-7.00805962760323
chr8	46843735	146203412	0.436250729042069	1374	0.0737226240949494	0.998673508505057	53915	0.27863964086335	2	1	1	-6.80000215114791
chr9	14764	33344252	0.169125952353581	384	0.0811344966320349	0.592207322217642	14722	0.19558638794342	1	1	0	-6.82144795279385
chr9	33386167	33799329	0.342408267199319	78	0.116547836109891	0.713595686559209	742	0.393142316923717	2	1	1	-7.1154419960616
chr9	34087246	37745413	0.172669950258887	107	0.0798395234044088	0.596982845633608	7123	0.189129731607476	1	1	0	-6.73753246416738
chr9	37778498	45729182	0.381685933436171	100	0.120409696243679	1.00719614837239	1357	0.326558709740548	2	1	1	-6.77246833191705
chr9	65973404	69846587	0.314869071401665	382	0.115978247780813	1.16349010384812	1011	0.648963001647113	3	2	1	-6.98131330583513
chr9	69847032	139906513	0.43920707463544	1747	0.0720665148985883	1.00476151231328	67081	0.283838503254587	2	1	1	-6.83071921255202
chr9	139942812	139998169	0.309224318576926	31	0.104774791764276	1.10835824440326	385	0.330736210663986	3	2	1	-6.85372393358951
chr9	140051041	141069289	0.433266959499392	54	0.0801062187929762	1.0120318932902	2811	0.279379590028004	2	1	1	-6.77718351416903
chr10	95229	38978223	0.427493206812967	675	0.0807195724521296	0.991297430081001	23011	0.286074570403171	2	1	1	-6.77750665681713
chr10	39079289	39138198	0.301312605274174	31	0.102294798530774	2.17403482691657	52	1.05140822520712	7	5	2	-6.7364999114076
chr10	42356185	42776417	0.321771874278714	223	0.130896067284907	1.36900512481389	514	0.623263764096529	3	2	1	-6.76788366510245
chr10	42907201	74127853	0.425957564297157	585	0.0851751938759003	0.993793740063181	19417	0.285517406570156	2	1	1	-6.75860261173619
chr10	74767575	78734472	0.234488073908909	14	0.184961014603286	0.983729426334408	3842	0.279918903562032	2	2	0	-7.04110910100302
chr10	78771851	127541603	0.431849280849611	1092	0.0785889111072942	0.998757321459237	43282	0.297215943220833	2	1	1	-6.77258572129377
chr10	127576287	127588032	0.28045896075411	25	0.11216233770745	1.46991810691308	44	0.773315366064273	4	3	1	-6.73383995286836
chr10	127705700	135438977	0.431335005850179	255	0.0698954253164008	1.02117722907257	5475	0.333782846839628	2	1	1	-6.79807157391522
chr10	135439196	135500836	0.288965411214668	45	0.115811541442609	1.29193925000691	94	0.767236006433226	4	3	1	-6.74546228006751
chr11	193096	1016665	0.437260119799644	178	0.075071956425343	1.0442092450438	3738	0.324183303301747	2	1	1	-6.81038296872724
chr11	1016704	1213047	0.316637735886237	81	0.0978915893813403	1.13713168774939	807	0.388910149535952	3	2	1	-6.84936315492868
chr11	1213125	45230862	0.437772337104562	1227	0.0677885159349564	1.00535272659268	35928	0.29199775203618	2	1	1	-6.82907333460449
chr11	47640337	51591346	0.326233270784107	182	0.0902547822440921	1.06122380117797	2655	0.364685529644257	2	1	1	-7.29057800034859
chr11	56099349	56469047	0.334450664367702	40	0.0992226194228322	1.03343049542127	488	0.340522252546855	3	2	1	-6.92584522425413
chr11	57995330	134245284	0.437233536429543	2197	0.0707732855646349	1.00277742354703	85223	0.284913639960134	2	1	1	-6.81424372551689
chr12	248071	7655278	0.442843279261975	395	0.0602396221762153	1.0184528754091	12146	0.296506750229068	2	1	1	-6.90575644572809
chr12	7842932	11081826	0.402034953238412	221	0.0928171251255798	0.986473991427448	5696	0.304589133580824	2	1	1	-6.74345961876946
chr12	11174168	11548625	0.295779021910081	58	0.0902115229600584	1.10514975658578	467	0.422525432969323	3	2	1	-7.03684050259584
chr12	12044195	34320002	0.440020452633901	498	0.0663664136182218	0.989216904438913	15601	0.291275883066174	2	1	1	-6.85853551892595
chr12	38008641	42477570	0.446581967901268	88	0.081086534784155	0.98432775027774	2849	0.266112189233225	2	1	1	-6.85126869090555
chr12	42478001	42854208	0.328614476153357	20	0.133149490581471	1.00422697427401	568	0.274674921212685	2	1	1	-6.95824868081636
chr12	42859961	58217356	0.438288695715377	768	0.0634087372816799	1.00735189262092	31899	0.292976917826609	2	1	1	-6.8421921840563
chr12	58217412	62988915	0.34797907769374	31	0.124664176848232	1.00718608242626	1376	0.288294888372537	2	1	1	-6.88776557038978
chr12	63328557	123110885	0.435469016851247	1090	0.0771385936402135	0.996931308529458	51422	0.284892802341172	2	1	1	-6.79346447689287
chr12	123185759	123199842	0.255726378372887	9	0.0842349557949535	1.12183229728463	69	0.498369952920945	8	6	2	-6.78168369064678
chr12	123200099	133802982	0.444553768051153	279	0.0568491292461184	1.00741491351491	11138	0.285975736929734	2	1	1	-6.93083762201462
chr13	19043053	19296390	0.271418841519235	9	0.13715542683799	0.975020365287039	50	0.440280116771686	4	3	1	-7.0154852113765
chr13	19296429	115091399	0.430298435030673	1114	0.0803171495398299	0.991415918257013	43418	0.284447203650523	2	1	1	-6.81724607368998
chr14	19012551	20404874	0.31237452561789	90	0.0943759111703747	1.03095816597747	877	0.440074710260061	3	2	1	-7.2224889542567
chr14	20502120	105954705	0.438780575368174	1989	0.0686683070559424	0.997119994912354	77106	0.289409136835718	2	1	1	-6.82976876070728
chr14	105954949	107211211	0.356908735028261	105	0.0835846645853541	1.00843620554832	1760	0.36954687555116	2	1	1	-6.98107396365176
chr15	20173160	22413825	0.312239869570693	94	0.0835034600636342	1.04542336555474	884	0.392248199968061	2	1	1	-7.50003767148153
chr15	22413954	102516492	0.431580445020054	1885	0.0790328245320006	0.998571037079259	81777	0.290377605264165	2	1	1	-6.77178552385542
chr16	227456	31580272	0.434343530995489	1140	0.0716357614268472	1.00880102219967	41943	0.290490408426445	2	1	1	-6.8092672047169
chr16	31606623	33948737	0.331530365597951	262	0.108838846620355	1.07522860721165	1613	0.472958662019545	2	1	1	-7.07522469213685
chr16	33949534	33950111	0.158796708036489	10	0.126952134461948	0.353586142900025	15	0.281287058934124	1	1	0	-6.73680397883493
chr16	33950626	33961123	0.326218115174065	83	0.132290201171096	0.669571483514154	235	0.560523639814641	3	2	1	-6.76888843377353
chr16	33961138	35239713	0.324131462623553	118	0.115847083654489	1.11058404367881	529	0.632533826845216	3	2	1	-6.87184380413911
chr16	46388407	46407745	0.310397516320976	20	0.118911234031724	1.31582311525422	138	0.483188081549719	7	5	2	-6.77148356601294
chr16	46432776	90161850	0.431110931072168	1417	0.0730028058592919	0.997964157775119	41630	0.295841741584908	2	1	1	-6.77624055608883
chr17	62484	9714009	0.434867583256218	691	0.0662777085804101	1.0166983029774	20938	0.298846381097495	2	1	1	-6.82296673726188
chr17	9725091	9850888	0.38439007535468	10	0.1805830372248	0.994481534131694	329	0.294621999234771	2	1	1	-6.74678405051331
chr17	10206595	21318629	0.411186518618395	632	0.0899631418164917	1.01137121331171	14667	0.313341079035222	2	1	1	-6.74172136802949
chr17	21318663	21346271	0.285000517116272	64	0.0718009107444339	1.7144963658512	106	0.643733677625223	4	3	1	-6.73908288947406
chr17	21346331	21919684	0.343381972129933	121	0.0983222151346313	1.09916557812252	456	0.485866571071036	3	2	1	-6.82318142935831
chr17	22066807	22261089	0.255964240416339	44	0.11732485034041	1.32035363073548	141	0.687606891239051	4	3	1	-6.77740322055639
chr17	25264940	25267857	0.168736664385124	9	0.149651261270996	1.74128863268682	17	0.94486831482114	7	6	1	-6.7336836486829
chr17	25327766	39211434	0.433423795486442	451	0.0762544982901671	0.99785620024123	23265	0.292794782184776	2	1	1	-6.78162209664278
chr17	39240511	39406713	0.268373725378213	24	0.0934132066354273	1.00618275092251	434	0.260625903398595	4	3	1	-7.19875176073657
chr17	39535859	45214366	0.419292236871104	384	0.0781246231931731	1.01306766976538	12481	0.29861316924473	2	1	1	-6.74507053050434
chr17	45214373	45221318	0.288057086393639	23	0.135016131374089	0.964934642069	61	0.360769787183271	4	3	1	-6.74888213075732
chr17	45229200	81083474	0.433822161222363	1042	0.0755839829721458	1.00001244869986	44180	0.288085906847029	2	1	1	-6.78382684586634
chr18	12842	112437	0.274041686036068	92	0.112412196983148	1.48209089915029	201	0.876365354278171	4	3	1	-6.73665226197044
chr18	118580	15330346	0.18109306677012	277	0.0806639127716223	0.593498907714095	9304	0.2020063102282	1	1	0	-6.77752147009298
chr18	18511467	18520301	0.302859098571801	171	0.136979886234754	1.40985959489751	272	0.719014884590392	7	5	2	-6.73919708931636
chr18	18529837	77917479	0.16518931727109	576	0.0720562516564509	0.592220515252274	26492	0.188225355558776	1	1	0	-6.90002706326601
chr19	107456	8669931	0.430584654888981	730	0.0815284335458832	1.01078016885369	19509	0.304363422276943	2	1	1	-6.77129751142826
chr19	8999386	9021118	0.281219886854144	23	0.10706194874728	1.02737350996496	275	0.515353719179938	4	3	1	-6.74902670353207
chr19	9024297	21021333	0.43846633170352	710	0.073624576598216	1.01003888303104	27620	0.288767849327469	2	1	1	-6.81969289759787
chr19	21022125	24345092	0.376663333876296	114	0.130764374100606	0.974963146753675	3036	0.32681526620058	2	1	1	-6.78786284906317
chr19	27732058	27738918	0.312558876612649	42	0.111337807743898	1.15550029758834	99	0.539914027681405	7	5	2	-6.75389557218278
chr19	28246333	54742738	0.434651651409387	1741	0.0696003344286679	1.01255062160646	50974	0.305561183296882	2	1	1	-6.82374672904654
chr19	54743544	55377255	0.360351546452123	191	0.111627039137612	1.05919629325272	2446	0.361081281515914	2	1	1	-6.86717905921571
chr19	55378008	58991522	0.438685472893351	363	0.0641231119071976	1.02234317657887	9144	0.301176582915309	2	1	1	-6.84882672172473
chr20	126529	25595123	0.43735132534179	601	0.0700806210322052	1.00338516989459	18449	0.296375512019054	2	1	1	-6.81412144411304
chr20	25595466	26318561	0.364607102343024	121	0.100592254437867	1.10459992375836	444	0.399676280522336	2	1	1	-6.88868586064068
chr20	29449417	29847618	0.319009665376385	179	0.102690047584109	1.3439106723525	377	0.676581660480207	3	2	1	-6.79992870919399
chr20	29862375	62872290	0.436900902386563	969	0.0726993641480244	1.01450560537915	39464	0.294871987601661	2	1	1	-6.85094718163645
chr21	9492322	11186346	0.324289661423281	331	0.116112960481108	1.16161264813005	1098	0.697474583546545	3	2	1	-6.8420884961321
chr21	14353138	14743923	0.304797973224247	13	0.0677600404141193	0.929546687892183	92	0.315552723425654	3	2	1	-7.39628082213
chr21	14756438	36089054	0.42836386812373	367	0.0799405457220846	0.995384047230841	10276	0.291660534541638	2	1	1	-6.76209541722316
chr21	36161902	37022105	0.252616628934708	9	0.198649048435789	1.03051188781888	232	0.371814256050502	2	2	0	-7.06957161111024
chr21	37259272	48022375	0.439853816436483	520	0.0595439015176556	1.0085260781051	14630	0.298131117426662	2	1	1	-6.86915683674584
chr22	16157883	17395724	0.354046349698203	55	0.0941086949471007	1.00582048604363	716	0.392863000692311	2	1	1	-6.9505924902323
chr22	17565888	18718169	0.450381528522683	64	0.0396797916211166	1.01855593738044	1949	0.305298686158953	2	1	1	-7.25665711975715
chr22	18721258	18880543	0.243075700678806	9	0.126835961426999	0.797563725671094	35	0.441684194567898	1	1	0	-6.98049583385292
chr22	18881845	51220938	0.438104726902359	1398	0.0655590262412601	0.998469854556811	48236	0.291810974195006	2	1	1	-6.82909015073375
chrX	2712661	57705777	0.422731475542916	505	0.0800097074889798	0.992450150464226	34889	0.280918078420994	2	1	1	-6.76825793102927
chrX	61691671	65176778	0.29423458618673	13	0.138393669263835	0.989363521757575	1609	0.311449154644258	2	1	1	-7.13954178413179
chrX	65247311	135430483	0.430828694894767	432	0.0858347853768058	0.991005640253881	37666	0.27837428308524	2	1	1	-6.80660423291336
chrX	135431236	140993913	0.353769033707727	40	0.113449582160128	1.00184385534649	2332	0.296390369370802	2	1	1	-6.88584913264902
chrX	140994171	154871743	0.447687163895792	180	0.0472679263252973	1.00100326656199	11084	0.269890727687041	2	1	1	-7.06157811628665
chrY	9967757	10034104	0.310067349676389	91	0.11912742482545	0.99502410017573	293	0.588446134747661	4	3	1	-6.81674460416163
chrY	13141070	59016510	0.295429851011553	392	0.139020335799674	1.33542387067605	800	0.824568051972769	3	2	1	-6.92405891385009
chromosome	start.pos	end.pos	Bf	N.BAF	sd.BAF	depth.ratio	N.ratio	sd.ratio	CNt	A	B	LPP
chr1	13273	884101	0.336762242842186	16	0.133921805543384	0.773559822716308	502	0.344083096641226	2	1	1	-6.96721799792649
chr1	900298	1571640	0.0989723033999278	49	0.0442273232566587	0.763807028836944	4219	0.214448818304746	2	2	0	-6.77806885215915
chr1	1574019	1657136	0.396653228962444	53	0.0980067901441969	0.832216479453494	626	0.246616773136647	2	1	1	-6.77528814546015
chr1	1657184	4847594	0.11858904144404	228	0.0747678944469751	0.80473068091871	6734	0.282713602989597	2	2	0	-6.75455706976141
chr1	5003147	5735114	0.292015605561306	64	0.115801330582522	0.829428900893745	337	0.510004028863195	3	2	1	-7.04343325432478
chr1	5924746	12887549	0.107550225756939	398	0.0604569227728124	0.804636193998212	20077	0.279016853478949	2	2	0	-6.76492798113962
chr1	12888706	13218200	0.386037313389698	49	0.103149073153941	0.897369554968691	489	0.430058733184277	3	2	1	-6.81981335121337
chr1	13380619	16383112	0.10658087194574	230	0.067946092197015	0.807546247503574	5880	0.303020720872128	2	2	0	-6.74962534406521
chr1	16383581	16384578	0.392666842885436	12	0.136301804163341	1.04584747917954	32	0.45689075421847	5	3	2	-6.73494382289492
chr1	16384784	16817310	0.110782095025522	50	0.102106315141801	0.790531336707837	1627	0.28988289440114	2	2	0	-6.7331756003483
chr1	16836465	17273493	0.269238067637805	307	0.137597731529416	0.848616386276067	2259	0.348604363239289	3	2	1	-7.10379445837193
chr1	17273694	33235626	0.106731068965095	768	0.0665547959480531	0.803382228140138	44010	0.284587418178745	2	2	0	-6.79364497087865
chr1	33254426	33476292	0.36230214353883	11	0.104843693181803	0.815813434496674	764	0.246425709473746	3	2	1	-6.91505783730523
chr1	33497070	59041655	0.106307880378208	715	0.0693031906370364	0.809456868610294	53900	0.271289550234463	2	2	0	-6.91650376582386
chr1	59096045	59096693	0.370021068076213	23	0.0565954019836568	1.00025730430052	37	0.148405625667391	8	5	3	-6.76192610937777
chr1	59097172	68627568	0.11227156357661	249	0.063685223167974	0.789831015552557	12380	0.272206780766123	2	2	0	-6.73597230720697
chr1	68627602	68628877	0.393262976973071	35	0.0797841099573134	0.893295381645584	64	0.193762249996767	5	3	2	-6.74445573326249
chr1	68897125	111060669	0.107987874068176	667	0.0699232396764706	0.791422386956217	45877	0.262737710999049	2	2	0	-6.753895717327
chr1	111061062	111437129	0.351547670868366	9	0.143201780715185	0.843094250615985	312	0.265191964202163	2	1	1	-6.89042044328257
chr1	111492807	117122130	0.105469798268843	172	0.0657568362401044	0.808364327758201	11032	0.260825579875738	2	2	0	-6.77651373723269
chr1	117131919	117163851	0.393027781009827	36	0.096841631477901	1.00581836743881	130	0.455752153677188	5	3	2	-6.76075183541001
chr1	117236970	120509999	0.111744176890232	61	0.0431689019823374	0.811613332414323	5460	0.248236901511471	2	2	0	-6.76760972539995
chr1	120534283	121312687	0.230586957672886	30	0.153669480364197	0.820099279587499	709	0.297404483685506	2	2	0	-7.09035382853663
chr1	121484142	121485416	0.406416414988771	21	0.0549420907259028	0.983562173797046	43	0.205148480922492	5	3	2	-6.74990688033693
chr1	142535573	145468843	0.325301210244782	689	0.123448634904222	0.827850594308973	5001	0.373989838675803	2	1	1	-7.11397085975206
chr1	145475728	146321029	0.117819824213309	16	0.0325094857951747	0.801536211706424	1830	0.225509496315569	2	2	0	-6.77020349264996
chr1	146399525	146510354	0.102065172648372	21	0.0863899795776603	0.96586586904922	196	0.37737255409474	2	2	0	-6.75816662578181
chr1	146516341	147381444	0.106814742991126	22	0.063091907124359	0.811917472690638	1603	0.253830612166745	2	2	0	-6.74348684777787
chr1	147706592	149748404	0.365916459677912	116	0.0900709398912521	0.974530837793654	1620	0.497067641774248	3	2	1	-6.80184913615506
chr1	149783886	150284534	0.113577476039573	46	0.0419848661484974	0.771233005170118	1969	0.247713104314444	2	2	0	-6.73865748217508
chr1	150300727	152636843	0.111748847073652	137	0.0700054765385129	0.796310487459883	9388	0.245039512256919	2	2	0	-6.73765986585964
chr1	152637150	153412147	0.0907599978069363	89	0.0337937474195718	0.933259591657005	1565	0.317128942950565	3	3	0	-6.91317291512264
chr1	153587256	153656405	0.107066071688349	24	0.042858378174053	0.799676236706651	576	0.272763589108734	2	2	0	-6.7363319666668
chr1	153695568	156236674	0.104235921606859	135	0.0594631705908491	0.796672713350298	13157	0.245014251754586	2	2	0	-6.74399889243144
chr1	156247907	157522016	0.107154907309193	73	0.0406412357792194	0.803987436696239	4945	0.239017936022623	2	2	0	-6.74350479499426
chr1	157543762	158687224	0.0943116717747766	96	0.0461333296096997	0.854412348073243	3173	0.265917618205555	2	2	0	-6.87076163314658
chr1	158687896	169599254	0.113133984591311	494	0.0695491643096405	0.813245471691357	20649	0.256439765354431	2	2	0	-6.85136070902182
chr1	169660002	178447798	0.10824284204989	180	0.0563912410489351	0.808371216814787	12471	0.26728809440137	2	2	0	-6.79366702181675
